Participant	Time_min	Age	Sex	Degree	Program	L1	AWEQ_GEN	AWEQ_COU	AWEQ_PUB	ResearchPurpose	Frame	Variant	Response	past_participle	Misspell_wrong_incomplete
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Is.that1	Adj-that	known	1	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Is.that2	Adj-that	crucial	0	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Is.that3	Adj-that	important	0	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Is.that4	Adj-that	necessary	0	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Is.that5	Adj-that	key	0	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Is.that6	Adj-that	essential	0	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Seem.to1	Adj-to	complicated	0	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Seem.to2	Adj-to	hard	0	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Seem.to3	Adj-to	easy	0	0
79	29.817	26	Female	MS	Business	Thai	3.67	2.83	3.67	No	Seem.to4	Adj-to	difficult	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that1	Adj-that	great	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that2	Adj-that	good	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that3	Adj-that	terrible	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that5	Adj-that	excellent	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that6	Adj-that	wonderful	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that7	Adj-that	acceptable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that8	Adj-that	reasonable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that9	Adj-that	unreasonable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that10	Adj-that	unacceptable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that11	Adj-that	logical	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that12	Adj-that	possible	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.that13	Adj-that	impossible	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to1	Adj-to	great	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to2	Adj-to	reasonable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to3	Adj-to	good	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to4	Adj-to	acceptable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to5	Adj-to	eligible	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to6	Adj-to	legitimate	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to7	Adj-to	unacceptable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to8	Adj-to	unreasonable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to9	Adj-to	logical	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to10	Adj-to	practical	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to11	Adj-to	possible	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to12	Adj-to	impossible	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to13	Adj-to	impractical	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to14	Adj-to	suitable	0	0
80	5777.783	24	Male	Doctoral	Computer Science	Thai	4	2.67	1.67	NA	Seem.to15	Adj-to	right	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Is.that1	Adj-that	possible	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Is.that2	Adj-that	probable	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Is.that3	Adj-that	impossible	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Is.that4	Adj-that	likely	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Is.that5	Adj-that	unlikely	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Is.that6	Adj-that	undeniable	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Is.that7	Adj-that	unquestionable	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Is.that8	Adj-that	evident	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Seem.to1	Adj-to	dangerous	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Seem.to2	Adj-to	risky	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Seem.to3	Adj-to	rational	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Seem.to4	Adj-to	irrational	0	0
81	18.667	27	Female	MS	Public Affairs	Thai	3.5	3	2.5	No	Seem.to5	Adj-to	favorable	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that1	Adj-that	important	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that2	Adj-that	sure	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that3	Adj-that	probable	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that4	Adj-that	strange	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that5	Adj-that	necessary	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that6	Adj-that	fair	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that7	Adj-that	unfair	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that8	Adj-that	fitting	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Seem.that9	Adj-that	insane	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Is.to1	Adj-to	important	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Is.to2	Adj-to	crucial	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Is.to3	Adj-to	vital	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Is.to4	Adj-to	key	0	0
82	16.383	27	Male	MS	MBA	Thai	4	5	5	No	Is.to5	Adj-to	necessary	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Seem.that1	Adj-that	strange	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Seem.that2	Adj-that	accurate	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Seem.that3	Adj-that	precise	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Seem.that4	Adj-that	correct	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Seem.that5	Adj-that	good	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Seem.that6	Adj-that	positive	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Is.to1	Adj-to	interesting	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Is.to2	Adj-to	important	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Is.to3	Adj-to	exciting	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Is.to4	Adj-to	entertaining	0	0
83	28.533	28	Male	Doctoral	Computer Science	Thai	5	5	5	No	Is.to5	Adj-to	slow	0	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Is.that1	Adj-that	verified	1	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Is.that2	Adj-that	proved	1	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Is.that3	Adj-that	shown	1	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Is.that4	Adj-that	tested	1	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Is.that5	Adj-that	clear	0	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Seem.to1	Adj-to	interesting	0	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Seem.to2	Adj-to	exciting	0	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Seem.to3	Adj-to	fun	0	0
84	15.833	24	Male	MS	Electrical Engineering	Thai	3.67	4.2	3	No	Seem.to4	Adj-to	appropriate	0	0
